## SLURM PROLOG ###############################################################
##    Job ID : 14742235
##  Job Name : Embeddings
##  Nodelist : gpu2004
##      CPUs : 1
##  Mem/Node : 32000 MB
## Directory : /oscar/scratch/jakhan/spatial-probing/scripts
##   Job Started : Mon Dec  8 12:40:33 PM EST 2025
###############################################################################

==========================================
Job started at: Mon Dec  8 12:40:36 PM EST 2025
Job ID: 14742235
Node: gpu2004
==========================================

GPU Information (from host):
Mon Dec  8 12:40:36 2025       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.129.03             Driver Version: 535.129.03   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  Quadro RTX 6000                On  | 00000000:61:00.0 Off |                  Off |
| 33%   27C    P8              16W / 260W |     22MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|    0   N/A  N/A     30537      G   /usr/libexec/Xorg                            20MiB |
+---------------------------------------------------------------------------------------+

PyTorch GPU Detection:
PT version: 2.7.1+cu118
Built with CUDA: True
GPUs detected: 1
GPU devices: ['Quadro RTX 6000']

==========================================
Installing dependencies
==========================================


==========================================
Starting main Python script at Mon Dec  8 12:40:42 PM EST 2025
==========================================

Working directory: /oscar/scratch/jakhan/spatial-probing/scripts

Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='0', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 32/45] Train Loss: 1.2815 | Test Loss: 1.3181 | Test Acc: 0.3725
[Epoch 33/45] Train Loss: 1.2795 | Test Loss: 1.2610 | Test Acc: 0.4220
[Epoch 34/45] Train Loss: 1.2721 | Test Loss: 1.2839 | Test Acc: 0.3705
[Epoch 35/45] Train Loss: 1.2633 | Test Loss: 1.2588 | Test Acc: 0.4055
[Epoch 36/45] Train Loss: 1.2695 | Test Loss: 1.2559 | Test Acc: 0.4320
[Epoch 37/45] Train Loss: 1.2557 | Test Loss: 1.2483 | Test Acc: 0.4355
[Epoch 38/45] Train Loss: 1.2489 | Test Loss: 1.2576 | Test Acc: 0.4205
[Epoch 39/45] Train Loss: 1.2495 | Test Loss: 1.2784 | Test Acc: 0.3960
[Epoch 40/45] Train Loss: 1.2455 | Test Loss: 1.2444 | Test Acc: 0.4275
[Epoch 41/45] Train Loss: 1.2546 | Test Loss: 1.2881 | Test Acc: 0.4015
[Epoch 42/45] Train Loss: 1.2507 | Test Loss: 1.2499 | Test Acc: 0.4215
[Epoch 43/45] Train Loss: 1.2467 | Test Loss: 1.2655 | Test Acc: 0.4000
[Epoch 44/45] Train Loss: 1.2433 | Test Loss: 1.2522 | Test Acc: 0.4195
[Epoch 45/45] Train Loss: 1.2431 | Test Loss: 1.2731 | Test Acc: 0.3855
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='4', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3803 | Test Loss: 1.3523 | Test Acc: 0.2945
[Epoch 2/45] Train Loss: 1.3324 | Test Loss: 1.3188 | Test Acc: 0.3550
[Epoch 3/45] Train Loss: 1.2913 | Test Loss: 1.2745 | Test Acc: 0.3835
[Epoch 4/45] Train Loss: 1.2664 | Test Loss: 1.2520 | Test Acc: 0.4105
[Epoch 5/45] Train Loss: 1.2429 | Test Loss: 1.2260 | Test Acc: 0.4310
[Epoch 6/45] Train Loss: 1.2249 | Test Loss: 1.2116 | Test Acc: 0.4450
[Epoch 7/45] Train Loss: 1.2144 | Test Loss: 1.2496 | Test Acc: 0.4220
[Epoch 8/45] Train Loss: 1.2176 | Test Loss: 1.2133 | Test Acc: 0.4405
[Epoch 9/45] Train Loss: 1.2004 | Test Loss: 1.1850 | Test Acc: 0.4560
[Epoch 10/45] Train Loss: 1.1892 | Test Loss: 1.1747 | Test Acc: 0.4675
[Epoch 11/45] Train Loss: 1.1801 | Test Loss: 1.1789 | Test Acc: 0.4675
[Epoch 12/45] Train Loss: 1.1630 | Test Loss: 1.1600 | Test Acc: 0.4690
[Epoch 13/45] Train Loss: 1.1594 | Test Loss: 1.1888 | Test Acc: 0.4570
[Epoch 14/45] Train Loss: 1.1608 | Test Loss: 1.1872 | Test Acc: 0.4570
[Epoch 15/45] Train Loss: 1.1574 | Test Loss: 1.1456 | Test Acc: 0.4780
[Epoch 16/45] Train Loss: 1.1379 | Test Loss: 1.1409 | Test Acc: 0.4805
[Epoch 17/45] Train Loss: 1.1342 | Test Loss: 1.1614 | Test Acc: 0.4705
[Epoch 18/45] Train Loss: 1.1313 | Test Loss: 1.1340 | Test Acc: 0.4840
[Epoch 19/45] Train Loss: 1.1235 | Test Loss: 1.1469 | Test Acc: 0.4690
[Epoch 20/45] Train Loss: 1.1225 | Test Loss: 1.1260 | Test Acc: 0.4955
[Epoch 21/45] Train Loss: 1.1133 | Test Loss: 1.1722 | Test Acc: 0.4575
[Epoch 22/45] Train Loss: 1.1153 | Test Loss: 1.1336 | Test Acc: 0.4830
[Epoch 23/45] Train Loss: 1.1044 | Test Loss: 1.1226 | Test Acc: 0.4945
[Epoch 24/45] Train Loss: 1.1038 | Test Loss: 1.1135 | Test Acc: 0.4850
[Epoch 25/45] Train Loss: 1.0947 | Test Loss: 1.1583 | Test Acc: 0.4630
[Epoch 26/45] Train Loss: 1.0933 | Test Loss: 1.1032 | Test Acc: 0.5110
[Epoch 27/45] Train Loss: 1.0888 | Test Loss: 1.1002 | Test Acc: 0.5025
[Epoch 28/45] Train Loss: 1.0928 | Test Loss: 1.1272 | Test Acc: 0.4890
[Epoch 29/45] Train Loss: 1.0829 | Test Loss: 1.1052 | Test Acc: 0.5035
[Epoch 30/45] Train Loss: 1.0865 | Test Loss: 1.1406 | Test Acc: 0.4935
[Epoch 31/45] Train Loss: 1.0886 | Test Loss: 1.0976 | Test Acc: 0.4900
[Epoch 32/45] Train Loss: 1.0682 | Test Loss: 1.0970 | Test Acc: 0.5055
[Epoch 33/45] Train Loss: 1.0654 | Test Loss: 1.1082 | Test Acc: 0.4975
[Epoch 34/45] Train Loss: 1.0772 | Test Loss: 1.1134 | Test Acc: 0.4950
[Epoch 35/45] Train Loss: 1.0635 | Test Loss: 1.0803 | Test Acc: 0.5155
[Epoch 36/45] Train Loss: 1.0607 | Test Loss: 1.0865 | Test Acc: 0.5040
[Epoch 37/45] Train Loss: 1.0495 | Test Loss: 1.0799 | Test Acc: 0.5090
[Epoch 38/45] Train Loss: 1.0472 | Test Loss: 1.0788 | Test Acc: 0.5110
[Epoch 39/45] Train Loss: 1.0595 | Test Loss: 1.0684 | Test Acc: 0.5140
[Epoch 40/45] Train Loss: 1.0467 | Test Loss: 1.0988 | Test Acc: 0.5120
[Epoch 41/45] Train Loss: 1.0477 | Test Loss: 1.0833 | Test Acc: 0.5190
[Epoch 42/45] Train Loss: 1.0394 | Test Loss: 1.1204 | Test Acc: 0.4935
[Epoch 43/45] Train Loss: 1.0392 | Test Loss: 1.1009 | Test Acc: 0.4970
[Epoch 44/45] Train Loss: 1.0358 | Test Loss: 1.0820 | Test Acc: 0.5100
[Epoch 45/45] Train Loss: 1.0447 | Test Loss: 1.0674 | Test Acc: 0.5320
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='6', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.1040 | Test Loss: 1.0935 | Test Acc: 0.3530
[Epoch 2/45] Train Loss: 1.0784 | Test Loss: 1.0709 | Test Acc: 0.4195
[Epoch 3/45] Train Loss: 1.0666 | Test Loss: 1.0767 | Test Acc: 0.4060
[Epoch 4/45] Train Loss: 1.0529 | Test Loss: 1.0771 | Test Acc: 0.3785
[Epoch 5/45] Train Loss: 1.0467 | Test Loss: 1.0650 | Test Acc: 0.4325
[Epoch 6/45] Train Loss: 1.0422 | Test Loss: 1.0527 | Test Acc: 0.4495
[Epoch 7/45] Train Loss: 1.0343 | Test Loss: 1.0522 | Test Acc: 0.4405
[Epoch 8/45] Train Loss: 1.0288 | Test Loss: 1.0358 | Test Acc: 0.4760
[Epoch 9/45] Train Loss: 1.0208 | Test Loss: 1.0457 | Test Acc: 0.4525
[Epoch 10/45] Train Loss: 1.0201 | Test Loss: 1.0596 | Test Acc: 0.4355
[Epoch 11/45] Train Loss: 1.0195 | Test Loss: 1.0291 | Test Acc: 0.4620
[Epoch 12/45] Train Loss: 1.0092 | Test Loss: 1.0199 | Test Acc: 0.4845
[Epoch 13/45] Train Loss: 1.0091 | Test Loss: 1.0246 | Test Acc: 0.4695
[Epoch 14/45] Train Loss: 1.0031 | Test Loss: 1.0135 | Test Acc: 0.4805
[Epoch 15/45] Train Loss: 1.0026 | Test Loss: 1.0121 | Test Acc: 0.4775
[Epoch 16/45] Train Loss: 0.9974 | Test Loss: 1.0182 | Test Acc: 0.4765
[Epoch 17/45] Train Loss: 0.9979 | Test Loss: 1.0098 | Test Acc: 0.4875
[Epoch 18/45] Train Loss: 0.9949 | Test Loss: 1.0041 | Test Acc: 0.4925
[Epoch 19/45] Train Loss: 0.9905 | Test Loss: 1.0004 | Test Acc: 0.4935
[Epoch 20/45] Train Loss: 0.9851 | Test Loss: 1.0028 | Test Acc: 0.5045
[Epoch 21/45] Train Loss: 0.9856 | Test Loss: 1.0054 | Test Acc: 0.5045
[Epoch 22/45] Train Loss: 0.9817 | Test Loss: 1.0072 | Test Acc: 0.5060
[Epoch 23/45] Train Loss: 0.9825 | Test Loss: 1.0051 | Test Acc: 0.4950
[Epoch 24/45] Train Loss: 0.9796 | Test Loss: 1.0009 | Test Acc: 0.4720
[Epoch 25/45] Train Loss: 0.9779 | Test Loss: 0.9920 | Test Acc: 0.4995
[Epoch 26/45] Train Loss: 0.9719 | Test Loss: 0.9870 | Test Acc: 0.5080
[Epoch 27/45] Train Loss: 0.9707 | Test Loss: 0.9881 | Test Acc: 0.5065
[Epoch 28/45] Train Loss: 0.9690 | Test Loss: 0.9840 | Test Acc: 0.5160
[Epoch 29/45] Train Loss: 0.9671 | Test Loss: 0.9814 | Test Acc: 0.5200
[Epoch 30/45] Train Loss: 0.9663 | Test Loss: 0.9891 | Test Acc: 0.4930
[Epoch 31/45] Train Loss: 0.9631 | Test Loss: 0.9943 | Test Acc: 0.4860
[Epoch 32/45] Train Loss: 0.9639 | Test Loss: 0.9763 | Test Acc: 0.5230
[Epoch 33/45] Train Loss: 0.9618 | Test Loss: 0.9778 | Test Acc: 0.5255
[Epoch 34/45] Train Loss: 0.9609 | Test Loss: 0.9738 | Test Acc: 0.5225
[Epoch 35/45] Train Loss: 0.9572 | Test Loss: 0.9738 | Test Acc: 0.5205
[Epoch 36/45] Train Loss: 0.9537 | Test Loss: 0.9695 | Test Acc: 0.5265
[Epoch 37/45] Train Loss: 0.9559 | Test Loss: 0.9696 | Test Acc: 0.5215
[Epoch 38/45] Train Loss: 0.9500 | Test Loss: 0.9664 | Test Acc: 0.5275
[Epoch 39/45] Train Loss: 0.9487 | Test Loss: 0.9735 | Test Acc: 0.5295
[Epoch 40/45] Train Loss: 0.9477 | Test Loss: 0.9642 | Test Acc: 0.5280
[Epoch 41/45] Train Loss: 0.9517 | Test Loss: 0.9740 | Test Acc: 0.5065
[Epoch 42/45] Train Loss: 0.9472 | Test Loss: 0.9629 | Test Acc: 0.5350
[Epoch 43/45] Train Loss: 0.9442 | Test Loss: 0.9649 | Test Acc: 0.5300
[Epoch 44/45] Train Loss: 0.9429 | Test Loss: 0.9680 | Test Acc: 0.5160
[Epoch 45/45] Train Loss: 0.9449 | Test Loss: 0.9578 | Test Acc: 0.5360
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='6', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3936 | Test Loss: 1.3746 | Test Acc: 0.2770
[Epoch 2/45] Train Loss: 1.3681 | Test Loss: 1.3550 | Test Acc: 0.3405
[Epoch 3/45] Train Loss: 1.3558 | Test Loss: 1.3475 | Test Acc: 0.3625
[Epoch 4/45] Train Loss: 1.3465 | Test Loss: 1.3553 | Test Acc: 0.2805
[Epoch 5/45] Train Loss: 1.3458 | Test Loss: 1.3369 | Test Acc: 0.3415
[Epoch 6/45] Train Loss: 1.3341 | Test Loss: 1.3282 | Test Acc: 0.3720
[Epoch 7/45] Train Loss: 1.3233 | Test Loss: 1.3251 | Test Acc: 0.3595
[Epoch 8/45] Train Loss: 1.3225 | Test Loss: 1.3211 | Test Acc: 0.3755
[Epoch 9/45] Train Loss: 1.3144 | Test Loss: 1.3137 | Test Acc: 0.3710
[Epoch 10/45] Train Loss: 1.3172 | Test Loss: 1.3301 | Test Acc: 0.3760
[Epoch 11/45] Train Loss: 1.3087 | Test Loss: 1.3331 | Test Acc: 0.3670
[Epoch 12/45] Train Loss: 1.3059 | Test Loss: 1.3071 | Test Acc: 0.3920
[Epoch 13/45] Train Loss: 1.2995 | Test Loss: 1.2975 | Test Acc: 0.3830
[Epoch 14/45] Train Loss: 1.2931 | Test Loss: 1.2983 | Test Acc: 0.3760
[Epoch 15/45] Train Loss: 1.2964 | Test Loss: 1.3152 | Test Acc: 0.3475
[Epoch 16/45] Train Loss: 1.2910 | Test Loss: 1.2930 | Test Acc: 0.3800
[Epoch 17/45] Train Loss: 1.2866 | Test Loss: 1.2927 | Test Acc: 0.4040
[Epoch 18/45] Train Loss: 1.2861 | Test Loss: 1.2853 | Test Acc: 0.4110
[Epoch 19/45] Train Loss: 1.2778 | Test Loss: 1.2937 | Test Acc: 0.3960
[Epoch 20/45] Train Loss: 1.2811 | Test Loss: 1.2810 | Test Acc: 0.3980
[Epoch 21/45] Train Loss: 1.2736 | Test Loss: 1.2789 | Test Acc: 0.4195
[Epoch 22/45] Train Loss: 1.2747 | Test Loss: 1.2816 | Test Acc: 0.3975
[Epoch 23/45] Train Loss: 1.2735 | Test Loss: 1.2776 | Test Acc: 0.4160
[Epoch 24/45] Train Loss: 1.2717 | Test Loss: 1.2714 | Test Acc: 0.4150
[Epoch 25/45] Train Loss: 1.2692 | Test Loss: 1.2697 | Test Acc: 0.4175
[Epoch 26/45] Train Loss: 1.2671 | Test Loss: 1.2649 | Test Acc: 0.4210
[Epoch 27/45] Train Loss: 1.2588 | Test Loss: 1.2651 | Test Acc: 0.4320
[Epoch 28/45] Train Loss: 1.2582 | Test Loss: 1.2619 | Test Acc: 0.4025
[Epoch 29/45] Train Loss: 1.2549 | Test Loss: 1.2666 | Test Acc: 0.4315
[Epoch 30/45] Train Loss: 1.2522 | Test Loss: 1.2675 | Test Acc: 0.3840
[Epoch 31/45] Train Loss: 1.2520 | Test Loss: 1.2582 | Test Acc: 0.4190
[Epoch 32/45] Train Loss: 1.2511 | Test Loss: 1.2566 | Test Acc: 0.4260
[Epoch 33/45] Train Loss: 1.2526 | Test Loss: 1.2557 | Test Acc: 0.4210
[Epoch 34/45] Train Loss: 1.2527 | Test Loss: 1.2515 | Test Acc: 0.4205
[Epoch 35/45] Train Loss: 1.2460 | Test Loss: 1.2505 | Test Acc: 0.4305
[Epoch 36/45] Train Loss: 1.2428 | Test Loss: 1.2581 | Test Acc: 0.4295
[Epoch 37/45] Train Loss: 1.2465 | Test Loss: 1.2475 | Test Acc: 0.4205
[Epoch 38/45] Train Loss: 1.2414 | Test Loss: 1.2548 | Test Acc: 0.4160
[Epoch 39/45] Train Loss: 1.2398 | Test Loss: 1.2698 | Test Acc: 0.3825
[Epoch 40/45] Train Loss: 1.2422 | Test Loss: 1.2485 | Test Acc: 0.4085
[Epoch 41/45] Train Loss: 1.2340 | Test Loss: 1.2601 | Test Acc: 0.3960
[Epoch 42/45] Train Loss: 1.2331 | Test Loss: 1.2454 | Test Acc: 0.4465
[Epoch 43/45] Train Loss: 1.2334 | Test Loss: 1.2391 | Test Acc: 0.4470
[Epoch 44/45] Train Loss: 1.2295 | Test Loss: 1.2344 | Test Acc: 0.4470
[Epoch 45/45] Train Loss: 1.2291 | Test Loss: 1.2319 | Test Acc: 0.4440
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='6', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3613 | Test Loss: 1.3131 | Test Acc: 0.3635
[Epoch 2/45] Train Loss: 1.2886 | Test Loss: 1.2619 | Test Acc: 0.4180
[Epoch 3/45] Train Loss: 1.2472 | Test Loss: 1.2358 | Test Acc: 0.4480
[Epoch 4/45] Train Loss: 1.2205 | Test Loss: 1.1991 | Test Acc: 0.4925
[Epoch 5/45] Train Loss: 1.1966 | Test Loss: 1.1801 | Test Acc: 0.4960
[Epoch 6/45] Train Loss: 1.1757 | Test Loss: 1.1688 | Test Acc: 0.4895
[Epoch 7/45] Train Loss: 1.1599 | Test Loss: 1.1641 | Test Acc: 0.4725
[Epoch 8/45] Train Loss: 1.1516 | Test Loss: 1.1385 | Test Acc: 0.4965
[Epoch 9/45] Train Loss: 1.1369 | Test Loss: 1.1322 | Test Acc: 0.5170
[Epoch 10/45] Train Loss: 1.1278 | Test Loss: 1.1190 | Test Acc: 0.5315
[Epoch 11/45] Train Loss: 1.1181 | Test Loss: 1.1136 | Test Acc: 0.5145
[Epoch 12/45] Train Loss: 1.1126 | Test Loss: 1.1126 | Test Acc: 0.5345
[Epoch 13/45] Train Loss: 1.1015 | Test Loss: 1.0964 | Test Acc: 0.5265
[Epoch 14/45] Train Loss: 1.0945 | Test Loss: 1.0908 | Test Acc: 0.5285
[Epoch 15/45] Train Loss: 1.0908 | Test Loss: 1.0910 | Test Acc: 0.5225
[Epoch 16/45] Train Loss: 1.0856 | Test Loss: 1.0945 | Test Acc: 0.5310
[Epoch 17/45] Train Loss: 1.0818 | Test Loss: 1.0933 | Test Acc: 0.5010
[Epoch 18/45] Train Loss: 1.0781 | Test Loss: 1.0725 | Test Acc: 0.5515
[Epoch 19/45] Train Loss: 1.0722 | Test Loss: 1.0688 | Test Acc: 0.5525
[Epoch 20/45] Train Loss: 1.0608 | Test Loss: 1.0655 | Test Acc: 0.5420
[Epoch 21/45] Train Loss: 1.0599 | Test Loss: 1.0561 | Test Acc: 0.5565
[Epoch 22/45] Train Loss: 1.0543 | Test Loss: 1.0560 | Test Acc: 0.5500
[Epoch 23/45] Train Loss: 1.0515 | Test Loss: 1.0604 | Test Acc: 0.5585
[Epoch 24/45] Train Loss: 1.0458 | Test Loss: 1.0539 | Test Acc: 0.5640
[Epoch 25/45] Train Loss: 1.0385 | Test Loss: 1.0452 | Test Acc: 0.5645
[Epoch 26/45] Train Loss: 1.0372 | Test Loss: 1.0464 | Test Acc: 0.5425
[Epoch 27/45] Train Loss: 1.0349 | Test Loss: 1.0379 | Test Acc: 0.5475
[Epoch 28/45] Train Loss: 1.0297 | Test Loss: 1.0368 | Test Acc: 0.5720
[Epoch 29/45] Train Loss: 1.0281 | Test Loss: 1.0346 | Test Acc: 0.5710
[Epoch 30/45] Train Loss: 1.0236 | Test Loss: 1.0444 | Test Acc: 0.5690
[Epoch 31/45] Train Loss: 1.0205 | Test Loss: 1.0254 | Test Acc: 0.5660
[Epoch 32/45] Train Loss: 1.0200 | Test Loss: 1.0215 | Test Acc: 0.5585
[Epoch 33/45] Train Loss: 1.0140 | Test Loss: 1.0190 | Test Acc: 0.5640
[Epoch 34/45] Train Loss: 1.0097 | Test Loss: 1.0179 | Test Acc: 0.5755
[Epoch 35/45] Train Loss: 1.0074 | Test Loss: 1.0180 | Test Acc: 0.5790
[Epoch 36/45] Train Loss: 1.0077 | Test Loss: 1.0380 | Test Acc: 0.5610
[Epoch 37/45] Train Loss: 1.0018 | Test Loss: 1.0106 | Test Acc: 0.5630
[Epoch 38/45] Train Loss: 0.9995 | Test Loss: 1.0070 | Test Acc: 0.5640
[Epoch 39/45] Train Loss: 0.9985 | Test Loss: 1.0120 | Test Acc: 0.5755
[Epoch 40/45] Train Loss: 0.9939 | Test Loss: 1.0013 | Test Acc: 0.5690
[Epoch 41/45] Train Loss: 0.9912 | Test Loss: 1.0097 | Test Acc: 0.5730
[Epoch 42/45] Train Loss: 0.9903 | Test Loss: 0.9984 | Test Acc: 0.5785
[Epoch 43/45] Train Loss: 0.9858 | Test Loss: 0.9957 | Test Acc: 0.5785
[Epoch 44/45] Train Loss: 0.9859 | Test Loss: 0.9932 | Test Acc: 0.5870
[Epoch 45/45] Train Loss: 0.9798 | Test Loss: 1.0042 | Test Acc: 0.5750
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='6', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.0883 | Test Loss: 1.0766 | Test Acc: 0.3780
[Epoch 2/45] Train Loss: 1.0637 | Test Loss: 1.0683 | Test Acc: 0.4050
[Epoch 3/45] Train Loss: 1.0483 | Test Loss: 1.0419 | Test Acc: 0.4505
[Epoch 4/45] Train Loss: 1.0291 | Test Loss: 1.0929 | Test Acc: 0.3820
[Epoch 5/45] Train Loss: 1.0145 | Test Loss: 1.0079 | Test Acc: 0.4680
[Epoch 6/45] Train Loss: 0.9963 | Test Loss: 1.0031 | Test Acc: 0.4645
[Epoch 7/45] Train Loss: 1.0012 | Test Loss: 1.0037 | Test Acc: 0.4895
[Epoch 8/45] Train Loss: 0.9765 | Test Loss: 0.9715 | Test Acc: 0.5130
[Epoch 9/45] Train Loss: 0.9563 | Test Loss: 0.9531 | Test Acc: 0.5170
[Epoch 10/45] Train Loss: 0.9676 | Test Loss: 1.1157 | Test Acc: 0.4195
[Epoch 11/45] Train Loss: 0.9478 | Test Loss: 0.9645 | Test Acc: 0.4955
[Epoch 12/45] Train Loss: 0.9325 | Test Loss: 0.9443 | Test Acc: 0.5215
[Epoch 13/45] Train Loss: 0.9143 | Test Loss: 0.9117 | Test Acc: 0.5675
[Epoch 14/45] Train Loss: 0.9122 | Test Loss: 0.9204 | Test Acc: 0.5685
[Epoch 15/45] Train Loss: 0.9059 | Test Loss: 0.8899 | Test Acc: 0.5870
[Epoch 16/45] Train Loss: 0.8824 | Test Loss: 0.8812 | Test Acc: 0.5795
[Epoch 17/45] Train Loss: 0.9023 | Test Loss: 0.8715 | Test Acc: 0.5900
[Epoch 18/45] Train Loss: 0.8636 | Test Loss: 0.8921 | Test Acc: 0.5710
[Epoch 19/45] Train Loss: 0.8729 | Test Loss: 0.9018 | Test Acc: 0.5535
[Epoch 20/45] Train Loss: 0.8625 | Test Loss: 0.8712 | Test Acc: 0.5730
[Epoch 21/45] Train Loss: 0.8530 | Test Loss: 0.8402 | Test Acc: 0.6055
[Epoch 22/45] Train Loss: 0.8485 | Test Loss: 0.8411 | Test Acc: 0.6040
[Epoch 23/45] Train Loss: 0.8586 | Test Loss: 0.8554 | Test Acc: 0.5890
[Epoch 24/45] Train Loss: 0.8415 | Test Loss: 0.8645 | Test Acc: 0.5690
[Epoch 25/45] Train Loss: 0.8449 | Test Loss: 0.8710 | Test Acc: 0.5830
[Epoch 26/45] Train Loss: 0.8363 | Test Loss: 0.8342 | Test Acc: 0.6020
[Epoch 27/45] Train Loss: 0.8239 | Test Loss: 0.8107 | Test Acc: 0.6255
[Epoch 28/45] Train Loss: 0.8213 | Test Loss: 0.8218 | Test Acc: 0.6120
[Epoch 29/45] Train Loss: 0.8223 | Test Loss: 0.8298 | Test Acc: 0.6065
[Epoch 30/45] Train Loss: 0.8033 | Test Loss: 0.7938 | Test Acc: 0.6360
[Epoch 31/45] Train Loss: 0.8094 | Test Loss: 0.7949 | Test Acc: 0.6285
[Epoch 32/45] Train Loss: 0.7930 | Test Loss: 0.8135 | Test Acc: 0.6220
[Epoch 33/45] Train Loss: 0.8131 | Test Loss: 0.9380 | Test Acc: 0.5440
[Epoch 34/45] Train Loss: 0.8073 | Test Loss: 0.8287 | Test Acc: 0.6110
[Epoch 35/45] Train Loss: 0.7853 | Test Loss: 0.7961 | Test Acc: 0.6275
[Epoch 36/45] Train Loss: 0.7778 | Test Loss: 0.8470 | Test Acc: 0.6095
[Epoch 37/45] Train Loss: 0.7749 | Test Loss: 0.8691 | Test Acc: 0.6045
[Epoch 38/45] Train Loss: 0.7769 | Test Loss: 0.7712 | Test Acc: 0.6385
[Epoch 39/45] Train Loss: 0.7756 | Test Loss: 0.7763 | Test Acc: 0.6375
[Epoch 40/45] Train Loss: 0.7679 | Test Loss: 0.7722 | Test Acc: 0.6370
[Epoch 41/45] Train Loss: 0.7735 | Test Loss: 0.7589 | Test Acc: 0.6500
[Epoch 42/45] Train Loss: 0.7582 | Test Loss: 0.7706 | Test Acc: 0.6420
[Epoch 43/45] Train Loss: 0.7590 | Test Loss: 0.7623 | Test Acc: 0.6465
[Epoch 44/45] Train Loss: 0.7708 | Test Loss: 0.7593 | Test Acc: 0.6625
[Epoch 45/45] Train Loss: 0.7412 | Test Loss: 0.7523 | Test Acc: 0.6510
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='6', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3838 | Test Loss: 1.3790 | Test Acc: 0.2665
[Epoch 2/45] Train Loss: 1.3577 | Test Loss: 1.3440 | Test Acc: 0.3545
[Epoch 3/45] Train Loss: 1.3482 | Test Loss: 1.3426 | Test Acc: 0.3450
[Epoch 4/45] Train Loss: 1.3339 | Test Loss: 1.3409 | Test Acc: 0.3340
[Epoch 5/45] Train Loss: 1.3184 | Test Loss: 1.3220 | Test Acc: 0.3760
[Epoch 6/45] Train Loss: 1.3152 | Test Loss: 1.2993 | Test Acc: 0.3855
[Epoch 7/45] Train Loss: 1.2940 | Test Loss: 1.3094 | Test Acc: 0.3800
[Epoch 8/45] Train Loss: 1.2934 | Test Loss: 1.3065 | Test Acc: 0.3645
[Epoch 9/45] Train Loss: 1.2805 | Test Loss: 1.2647 | Test Acc: 0.3970
[Epoch 10/45] Train Loss: 1.2803 | Test Loss: 1.2932 | Test Acc: 0.3780
[Epoch 11/45] Train Loss: 1.2662 | Test Loss: 1.2828 | Test Acc: 0.3820
[Epoch 12/45] Train Loss: 1.2605 | Test Loss: 1.2588 | Test Acc: 0.4150
[Epoch 13/45] Train Loss: 1.2546 | Test Loss: 1.2456 | Test Acc: 0.4245
[Epoch 14/45] Train Loss: 1.2344 | Test Loss: 1.2454 | Test Acc: 0.4065
[Epoch 15/45] Train Loss: 1.2314 | Test Loss: 1.2587 | Test Acc: 0.4070
[Epoch 16/45] Train Loss: 1.2197 | Test Loss: 1.2187 | Test Acc: 0.4420
[Epoch 17/45] Train Loss: 1.2035 | Test Loss: 1.2046 | Test Acc: 0.4600
