## SLURM PROLOG ###############################################################
##    Job ID : 14741810
##  Job Name : Embeddings
##  Nodelist : gpu2007
##      CPUs : 1
##  Mem/Node : 32000 MB
## Directory : /oscar/scratch/jakhan/spatial-probing/scripts
##   Job Started : Mon Dec  8 11:49:35 AM EST 2025
###############################################################################

==========================================
Job started at: Mon Dec  8 11:49:38 AM EST 2025
Job ID: 14741810
Node: gpu2007
==========================================

GPU Information (from host):
Mon Dec  8 11:49:38 2025       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.129.03             Driver Version: 535.129.03   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  Quadro RTX 6000                On  | 00000000:40:00.0 Off |                  Off |
| 34%   26C    P8               5W / 260W |     10MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|    0   N/A  N/A     30714      G   /usr/libexec/Xorg                             8MiB |
+---------------------------------------------------------------------------------------+

PyTorch GPU Detection:
PT version: 2.7.1+cu118
Built with CUDA: True
GPUs detected: 1
GPU devices: ['Quadro RTX 6000']

==========================================
Installing dependencies
==========================================


==========================================
Starting main Python script at Mon Dec  8 11:49:41 AM EST 2025
==========================================

Working directory: /oscar/scratch/jakhan/spatial-probing/scripts

Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='2', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 32/45] Train Loss: 0.7973 | Test Loss: 0.8213 | Test Acc: 0.6625
[Epoch 33/45] Train Loss: 0.7853 | Test Loss: 0.8131 | Test Acc: 0.6745
[Epoch 34/45] Train Loss: 0.7846 | Test Loss: 0.8215 | Test Acc: 0.6670
[Epoch 35/45] Train Loss: 0.7772 | Test Loss: 0.7961 | Test Acc: 0.6830
[Epoch 36/45] Train Loss: 0.7708 | Test Loss: 0.8105 | Test Acc: 0.6625
[Epoch 37/45] Train Loss: 0.7765 | Test Loss: 0.7982 | Test Acc: 0.6800
[Epoch 38/45] Train Loss: 0.7718 | Test Loss: 0.8246 | Test Acc: 0.6675
[Epoch 39/45] Train Loss: 0.7692 | Test Loss: 0.7991 | Test Acc: 0.6730
[Epoch 40/45] Train Loss: 0.7685 | Test Loss: 0.8141 | Test Acc: 0.6775
[Epoch 41/45] Train Loss: 0.7606 | Test Loss: 0.8079 | Test Acc: 0.6590
[Epoch 42/45] Train Loss: 0.7505 | Test Loss: 0.7852 | Test Acc: 0.6885
[Epoch 43/45] Train Loss: 0.7397 | Test Loss: 0.7925 | Test Acc: 0.6690
[Epoch 44/45] Train Loss: 0.7403 | Test Loss: 0.7955 | Test Acc: 0.6760
[Epoch 45/45] Train Loss: 0.7462 | Test Loss: 0.7808 | Test Acc: 0.6870
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='6', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3612 | Test Loss: 1.3151 | Test Acc: 0.4010
[Epoch 2/45] Train Loss: 1.2629 | Test Loss: 1.2008 | Test Acc: 0.5150
[Epoch 3/45] Train Loss: 1.1529 | Test Loss: 1.1147 | Test Acc: 0.5305
[Epoch 4/45] Train Loss: 1.0857 | Test Loss: 1.0498 | Test Acc: 0.5645
[Epoch 5/45] Train Loss: 1.0275 | Test Loss: 1.0040 | Test Acc: 0.5830
[Epoch 6/45] Train Loss: 0.9689 | Test Loss: 0.9542 | Test Acc: 0.6040
[Epoch 7/45] Train Loss: 0.9312 | Test Loss: 0.9158 | Test Acc: 0.6315
[Epoch 8/45] Train Loss: 0.8994 | Test Loss: 0.9090 | Test Acc: 0.6380
[Epoch 9/45] Train Loss: 0.8599 | Test Loss: 0.8591 | Test Acc: 0.6465
[Epoch 10/45] Train Loss: 0.8354 | Test Loss: 0.8460 | Test Acc: 0.6435
[Epoch 11/45] Train Loss: 0.8069 | Test Loss: 0.8498 | Test Acc: 0.6505
[Epoch 12/45] Train Loss: 0.7922 | Test Loss: 0.7958 | Test Acc: 0.6835
[Epoch 13/45] Train Loss: 0.7715 | Test Loss: 0.7819 | Test Acc: 0.6875
[Epoch 14/45] Train Loss: 0.7553 | Test Loss: 0.7467 | Test Acc: 0.7085
[Epoch 15/45] Train Loss: 0.7298 | Test Loss: 0.7417 | Test Acc: 0.7050
[Epoch 16/45] Train Loss: 0.7315 | Test Loss: 0.7984 | Test Acc: 0.6875
[Epoch 17/45] Train Loss: 0.7239 | Test Loss: 0.7234 | Test Acc: 0.7060
[Epoch 18/45] Train Loss: 0.6945 | Test Loss: 0.7118 | Test Acc: 0.7205
[Epoch 19/45] Train Loss: 0.6845 | Test Loss: 0.7017 | Test Acc: 0.7175
[Epoch 20/45] Train Loss: 0.6692 | Test Loss: 0.6975 | Test Acc: 0.7160
[Epoch 21/45] Train Loss: 0.6550 | Test Loss: 0.6869 | Test Acc: 0.7345
[Epoch 22/45] Train Loss: 0.6451 | Test Loss: 0.6710 | Test Acc: 0.7315
[Epoch 23/45] Train Loss: 0.6419 | Test Loss: 0.6512 | Test Acc: 0.7420
[Epoch 24/45] Train Loss: 0.6339 | Test Loss: 0.6834 | Test Acc: 0.7240
[Epoch 25/45] Train Loss: 0.6185 | Test Loss: 0.6376 | Test Acc: 0.7540
[Epoch 26/45] Train Loss: 0.6091 | Test Loss: 0.7516 | Test Acc: 0.6870
[Epoch 27/45] Train Loss: 0.6046 | Test Loss: 0.6286 | Test Acc: 0.7555
[Epoch 28/45] Train Loss: 0.5934 | Test Loss: 0.6255 | Test Acc: 0.7520
[Epoch 29/45] Train Loss: 0.5922 | Test Loss: 0.6273 | Test Acc: 0.7460
[Epoch 30/45] Train Loss: 0.6031 | Test Loss: 0.6295 | Test Acc: 0.7560
[Epoch 31/45] Train Loss: 0.5755 | Test Loss: 0.6010 | Test Acc: 0.7720
[Epoch 32/45] Train Loss: 0.5661 | Test Loss: 0.6202 | Test Acc: 0.7535
[Epoch 33/45] Train Loss: 0.5562 | Test Loss: 0.6099 | Test Acc: 0.7595
[Epoch 34/45] Train Loss: 0.5580 | Test Loss: 0.5926 | Test Acc: 0.7685
[Epoch 35/45] Train Loss: 0.5432 | Test Loss: 0.6047 | Test Acc: 0.7575
[Epoch 36/45] Train Loss: 0.5470 | Test Loss: 0.5734 | Test Acc: 0.7785
[Epoch 37/45] Train Loss: 0.5447 | Test Loss: 0.5825 | Test Acc: 0.7750
[Epoch 38/45] Train Loss: 0.5396 | Test Loss: 0.6056 | Test Acc: 0.7590
[Epoch 39/45] Train Loss: 0.5362 | Test Loss: 0.5692 | Test Acc: 0.7845
[Epoch 40/45] Train Loss: 0.5223 | Test Loss: 0.5974 | Test Acc: 0.7685
[Epoch 41/45] Train Loss: 0.5308 | Test Loss: 0.5923 | Test Acc: 0.7675
[Epoch 42/45] Train Loss: 0.5099 | Test Loss: 0.5692 | Test Acc: 0.7790
[Epoch 43/45] Train Loss: 0.5247 | Test Loss: 0.6006 | Test Acc: 0.7555
[Epoch 44/45] Train Loss: 0.5060 | Test Loss: 0.5471 | Test Acc: 0.7880
[Epoch 45/45] Train Loss: 0.5193 | Test Loss: 0.6608 | Test Acc: 0.7230
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='8', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.0822 | Test Loss: 1.0613 | Test Acc: 0.4730
[Epoch 2/45] Train Loss: 1.0411 | Test Loss: 1.0256 | Test Acc: 0.5475
[Epoch 3/45] Train Loss: 1.0084 | Test Loss: 0.9933 | Test Acc: 0.5900
[Epoch 4/45] Train Loss: 0.9791 | Test Loss: 0.9732 | Test Acc: 0.5870
[Epoch 5/45] Train Loss: 0.9557 | Test Loss: 0.9478 | Test Acc: 0.6215
[Epoch 6/45] Train Loss: 0.9355 | Test Loss: 0.9279 | Test Acc: 0.6040
[Epoch 7/45] Train Loss: 0.9152 | Test Loss: 0.9078 | Test Acc: 0.6260
[Epoch 8/45] Train Loss: 0.8985 | Test Loss: 0.8920 | Test Acc: 0.6365
[Epoch 9/45] Train Loss: 0.8829 | Test Loss: 0.8773 | Test Acc: 0.6410
[Epoch 10/45] Train Loss: 0.8684 | Test Loss: 0.8647 | Test Acc: 0.6470
[Epoch 11/45] Train Loss: 0.8560 | Test Loss: 0.8539 | Test Acc: 0.6485
[Epoch 12/45] Train Loss: 0.8439 | Test Loss: 0.8417 | Test Acc: 0.6550
[Epoch 13/45] Train Loss: 0.8338 | Test Loss: 0.8306 | Test Acc: 0.6520
[Epoch 14/45] Train Loss: 0.8234 | Test Loss: 0.8229 | Test Acc: 0.6615
[Epoch 15/45] Train Loss: 0.8131 | Test Loss: 0.8170 | Test Acc: 0.6370
[Epoch 16/45] Train Loss: 0.8042 | Test Loss: 0.8032 | Test Acc: 0.6645
[Epoch 17/45] Train Loss: 0.7963 | Test Loss: 0.7951 | Test Acc: 0.6710
[Epoch 18/45] Train Loss: 0.7875 | Test Loss: 0.7882 | Test Acc: 0.6715
[Epoch 19/45] Train Loss: 0.7792 | Test Loss: 0.7823 | Test Acc: 0.6650
[Epoch 20/45] Train Loss: 0.7730 | Test Loss: 0.7754 | Test Acc: 0.6675
[Epoch 21/45] Train Loss: 0.7668 | Test Loss: 0.7669 | Test Acc: 0.6745
[Epoch 22/45] Train Loss: 0.7589 | Test Loss: 0.7662 | Test Acc: 0.6720
[Epoch 23/45] Train Loss: 0.7536 | Test Loss: 0.7559 | Test Acc: 0.6980
[Epoch 24/45] Train Loss: 0.7467 | Test Loss: 0.7485 | Test Acc: 0.6875
[Epoch 25/45] Train Loss: 0.7404 | Test Loss: 0.7431 | Test Acc: 0.6990
[Epoch 26/45] Train Loss: 0.7344 | Test Loss: 0.7369 | Test Acc: 0.6960
[Epoch 27/45] Train Loss: 0.7291 | Test Loss: 0.7322 | Test Acc: 0.6870
[Epoch 28/45] Train Loss: 0.7246 | Test Loss: 0.7264 | Test Acc: 0.7035
[Epoch 29/45] Train Loss: 0.7191 | Test Loss: 0.7233 | Test Acc: 0.6885
[Epoch 30/45] Train Loss: 0.7146 | Test Loss: 0.7173 | Test Acc: 0.7090
[Epoch 31/45] Train Loss: 0.7095 | Test Loss: 0.7142 | Test Acc: 0.7130
[Epoch 32/45] Train Loss: 0.7054 | Test Loss: 0.7094 | Test Acc: 0.7180
[Epoch 33/45] Train Loss: 0.7002 | Test Loss: 0.7036 | Test Acc: 0.7090
[Epoch 34/45] Train Loss: 0.6963 | Test Loss: 0.6998 | Test Acc: 0.7030
[Epoch 35/45] Train Loss: 0.6916 | Test Loss: 0.7045 | Test Acc: 0.6940
[Epoch 36/45] Train Loss: 0.6873 | Test Loss: 0.6921 | Test Acc: 0.7045
[Epoch 37/45] Train Loss: 0.6830 | Test Loss: 0.6882 | Test Acc: 0.7235
[Epoch 38/45] Train Loss: 0.6793 | Test Loss: 0.6894 | Test Acc: 0.7075
[Epoch 39/45] Train Loss: 0.6780 | Test Loss: 0.6802 | Test Acc: 0.7160
[Epoch 40/45] Train Loss: 0.6717 | Test Loss: 0.6771 | Test Acc: 0.7250
[Epoch 41/45] Train Loss: 0.6676 | Test Loss: 0.6760 | Test Acc: 0.7270
[Epoch 42/45] Train Loss: 0.6649 | Test Loss: 0.6698 | Test Acc: 0.7140
[Epoch 43/45] Train Loss: 0.6619 | Test Loss: 0.6660 | Test Acc: 0.7195
[Epoch 44/45] Train Loss: 0.6570 | Test Loss: 0.6626 | Test Acc: 0.7200
[Epoch 45/45] Train Loss: 0.6549 | Test Loss: 0.6717 | Test Acc: 0.7135
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='8', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3770 | Test Loss: 1.3645 | Test Acc: 0.3665
[Epoch 2/45] Train Loss: 1.3532 | Test Loss: 1.3453 | Test Acc: 0.3870
[Epoch 3/45] Train Loss: 1.3370 | Test Loss: 1.3249 | Test Acc: 0.3975
[Epoch 4/45] Train Loss: 1.3207 | Test Loss: 1.3085 | Test Acc: 0.4480
[Epoch 5/45] Train Loss: 1.3042 | Test Loss: 1.2975 | Test Acc: 0.4235
[Epoch 6/45] Train Loss: 1.2921 | Test Loss: 1.2829 | Test Acc: 0.4625
[Epoch 7/45] Train Loss: 1.2797 | Test Loss: 1.2751 | Test Acc: 0.4545
[Epoch 8/45] Train Loss: 1.2702 | Test Loss: 1.2634 | Test Acc: 0.4560
[Epoch 9/45] Train Loss: 1.2619 | Test Loss: 1.2532 | Test Acc: 0.4695
[Epoch 10/45] Train Loss: 1.2520 | Test Loss: 1.2465 | Test Acc: 0.4745
[Epoch 11/45] Train Loss: 1.2440 | Test Loss: 1.2383 | Test Acc: 0.4725
[Epoch 12/45] Train Loss: 1.2351 | Test Loss: 1.2295 | Test Acc: 0.4740
[Epoch 13/45] Train Loss: 1.2278 | Test Loss: 1.2234 | Test Acc: 0.4710
[Epoch 14/45] Train Loss: 1.2208 | Test Loss: 1.2227 | Test Acc: 0.4565
[Epoch 15/45] Train Loss: 1.2157 | Test Loss: 1.2179 | Test Acc: 0.4495
[Epoch 16/45] Train Loss: 1.2096 | Test Loss: 1.2051 | Test Acc: 0.4845
[Epoch 17/45] Train Loss: 1.2028 | Test Loss: 1.1996 | Test Acc: 0.4915
[Epoch 18/45] Train Loss: 1.1975 | Test Loss: 1.1985 | Test Acc: 0.4745
[Epoch 19/45] Train Loss: 1.1925 | Test Loss: 1.1933 | Test Acc: 0.4855
[Epoch 20/45] Train Loss: 1.1873 | Test Loss: 1.1898 | Test Acc: 0.4880
[Epoch 21/45] Train Loss: 1.1845 | Test Loss: 1.1797 | Test Acc: 0.5040
[Epoch 22/45] Train Loss: 1.1779 | Test Loss: 1.1842 | Test Acc: 0.4855
[Epoch 23/45] Train Loss: 1.1733 | Test Loss: 1.1754 | Test Acc: 0.5025
[Epoch 24/45] Train Loss: 1.1690 | Test Loss: 1.1681 | Test Acc: 0.5005
[Epoch 25/45] Train Loss: 1.1641 | Test Loss: 1.1630 | Test Acc: 0.5095
[Epoch 26/45] Train Loss: 1.1601 | Test Loss: 1.1587 | Test Acc: 0.5090
[Epoch 27/45] Train Loss: 1.1555 | Test Loss: 1.1582 | Test Acc: 0.5050
[Epoch 28/45] Train Loss: 1.1517 | Test Loss: 1.1519 | Test Acc: 0.5140
[Epoch 29/45] Train Loss: 1.1490 | Test Loss: 1.1490 | Test Acc: 0.5120
[Epoch 30/45] Train Loss: 1.1437 | Test Loss: 1.1470 | Test Acc: 0.5120
[Epoch 31/45] Train Loss: 1.1427 | Test Loss: 1.1435 | Test Acc: 0.5145
[Epoch 32/45] Train Loss: 1.1372 | Test Loss: 1.1420 | Test Acc: 0.5155
[Epoch 33/45] Train Loss: 1.1338 | Test Loss: 1.1370 | Test Acc: 0.5205
[Epoch 34/45] Train Loss: 1.1305 | Test Loss: 1.1287 | Test Acc: 0.5270
[Epoch 35/45] Train Loss: 1.1280 | Test Loss: 1.1312 | Test Acc: 0.5280
[Epoch 36/45] Train Loss: 1.1235 | Test Loss: 1.1312 | Test Acc: 0.5205
[Epoch 37/45] Train Loss: 1.1215 | Test Loss: 1.1222 | Test Acc: 0.5305
[Epoch 38/45] Train Loss: 1.1179 | Test Loss: 1.1199 | Test Acc: 0.5255
[Epoch 39/45] Train Loss: 1.1137 | Test Loss: 1.1188 | Test Acc: 0.5280
[Epoch 40/45] Train Loss: 1.1110 | Test Loss: 1.1149 | Test Acc: 0.5305
[Epoch 41/45] Train Loss: 1.1086 | Test Loss: 1.1114 | Test Acc: 0.5345
[Epoch 42/45] Train Loss: 1.1054 | Test Loss: 1.1126 | Test Acc: 0.5310
[Epoch 43/45] Train Loss: 1.1037 | Test Loss: 1.1028 | Test Acc: 0.5460
[Epoch 44/45] Train Loss: 1.1013 | Test Loss: 1.1119 | Test Acc: 0.5260
[Epoch 45/45] Train Loss: 1.0971 | Test Loss: 1.0990 | Test Acc: 0.5400
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='8', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3666 | Test Loss: 1.3389 | Test Acc: 0.4170
[Epoch 2/45] Train Loss: 1.3219 | Test Loss: 1.3025 | Test Acc: 0.4300
[Epoch 3/45] Train Loss: 1.2842 | Test Loss: 1.2728 | Test Acc: 0.4640
[Epoch 4/45] Train Loss: 1.2546 | Test Loss: 1.2393 | Test Acc: 0.5160
[Epoch 5/45] Train Loss: 1.2261 | Test Loss: 1.2168 | Test Acc: 0.5305
[Epoch 6/45] Train Loss: 1.2023 | Test Loss: 1.1915 | Test Acc: 0.5505
[Epoch 7/45] Train Loss: 1.1815 | Test Loss: 1.1757 | Test Acc: 0.5480
[Epoch 8/45] Train Loss: 1.1599 | Test Loss: 1.1539 | Test Acc: 0.5700
[Epoch 9/45] Train Loss: 1.1431 | Test Loss: 1.1393 | Test Acc: 0.5600
[Epoch 10/45] Train Loss: 1.1269 | Test Loss: 1.1222 | Test Acc: 0.5825
[Epoch 11/45] Train Loss: 1.1114 | Test Loss: 1.1169 | Test Acc: 0.5655
[Epoch 12/45] Train Loss: 1.0991 | Test Loss: 1.0946 | Test Acc: 0.5875
[Epoch 13/45] Train Loss: 1.0839 | Test Loss: 1.0877 | Test Acc: 0.5915
[Epoch 14/45] Train Loss: 1.0710 | Test Loss: 1.0733 | Test Acc: 0.6025
[Epoch 15/45] Train Loss: 1.0600 | Test Loss: 1.0592 | Test Acc: 0.6025
[Epoch 16/45] Train Loss: 1.0484 | Test Loss: 1.0517 | Test Acc: 0.5970
[Epoch 17/45] Train Loss: 1.0413 | Test Loss: 1.0423 | Test Acc: 0.6085
[Epoch 18/45] Train Loss: 1.0290 | Test Loss: 1.0317 | Test Acc: 0.6155
[Epoch 19/45] Train Loss: 1.0187 | Test Loss: 1.0218 | Test Acc: 0.6215
[Epoch 20/45] Train Loss: 1.0105 | Test Loss: 1.0142 | Test Acc: 0.6150
[Epoch 21/45] Train Loss: 1.0025 | Test Loss: 1.0036 | Test Acc: 0.6285
[Epoch 22/45] Train Loss: 0.9946 | Test Loss: 1.0002 | Test Acc: 0.6255
[Epoch 23/45] Train Loss: 0.9865 | Test Loss: 0.9919 | Test Acc: 0.6215
[Epoch 24/45] Train Loss: 0.9812 | Test Loss: 0.9843 | Test Acc: 0.6280
[Epoch 25/45] Train Loss: 0.9718 | Test Loss: 0.9760 | Test Acc: 0.6275
[Epoch 26/45] Train Loss: 0.9639 | Test Loss: 0.9718 | Test Acc: 0.6400
[Epoch 27/45] Train Loss: 0.9593 | Test Loss: 0.9623 | Test Acc: 0.6430
[Epoch 28/45] Train Loss: 0.9521 | Test Loss: 0.9584 | Test Acc: 0.6400
[Epoch 29/45] Train Loss: 0.9453 | Test Loss: 0.9513 | Test Acc: 0.6445
[Epoch 30/45] Train Loss: 0.9396 | Test Loss: 0.9434 | Test Acc: 0.6455
[Epoch 31/45] Train Loss: 0.9333 | Test Loss: 0.9382 | Test Acc: 0.6420
[Epoch 32/45] Train Loss: 0.9275 | Test Loss: 0.9373 | Test Acc: 0.6415
[Epoch 33/45] Train Loss: 0.9226 | Test Loss: 0.9296 | Test Acc: 0.6505
[Epoch 34/45] Train Loss: 0.9164 | Test Loss: 0.9227 | Test Acc: 0.6470
[Epoch 35/45] Train Loss: 0.9106 | Test Loss: 0.9234 | Test Acc: 0.6450
[Epoch 36/45] Train Loss: 0.9067 | Test Loss: 0.9139 | Test Acc: 0.6580
[Epoch 37/45] Train Loss: 0.9030 | Test Loss: 0.9101 | Test Acc: 0.6525
[Epoch 38/45] Train Loss: 0.8961 | Test Loss: 0.9050 | Test Acc: 0.6565
[Epoch 39/45] Train Loss: 0.8925 | Test Loss: 0.9015 | Test Acc: 0.6525
[Epoch 40/45] Train Loss: 0.8867 | Test Loss: 0.8979 | Test Acc: 0.6590
[Epoch 41/45] Train Loss: 0.8846 | Test Loss: 0.8946 | Test Acc: 0.6530
[Epoch 42/45] Train Loss: 0.8788 | Test Loss: 0.8866 | Test Acc: 0.6630
[Epoch 43/45] Train Loss: 0.8744 | Test Loss: 0.8880 | Test Acc: 0.6520
[Epoch 44/45] Train Loss: 0.8711 | Test Loss: 0.8843 | Test Acc: 0.6635
[Epoch 45/45] Train Loss: 0.8660 | Test Loss: 0.8821 | Test Acc: 0.6650
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='8', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.0380 | Test Loss: 0.9411 | Test Acc: 0.5700
[Epoch 2/45] Train Loss: 0.8563 | Test Loss: 0.7853 | Test Acc: 0.6395
[Epoch 3/45] Train Loss: 0.7483 | Test Loss: 0.7329 | Test Acc: 0.6420
[Epoch 4/45] Train Loss: 0.6818 | Test Loss: 0.6482 | Test Acc: 0.6995
[Epoch 5/45] Train Loss: 0.6632 | Test Loss: 0.6165 | Test Acc: 0.7110
[Epoch 6/45] Train Loss: 0.6029 | Test Loss: 0.5876 | Test Acc: 0.7265
[Epoch 7/45] Train Loss: 0.5667 | Test Loss: 0.5722 | Test Acc: 0.7375
[Epoch 8/45] Train Loss: 0.5422 | Test Loss: 0.5392 | Test Acc: 0.7515
[Epoch 9/45] Train Loss: 0.5143 | Test Loss: 0.5022 | Test Acc: 0.7680
[Epoch 10/45] Train Loss: 0.4972 | Test Loss: 0.5000 | Test Acc: 0.7745
[Epoch 11/45] Train Loss: 0.4751 | Test Loss: 0.5011 | Test Acc: 0.7715
[Epoch 12/45] Train Loss: 0.4558 | Test Loss: 0.4567 | Test Acc: 0.8050
[Epoch 13/45] Train Loss: 0.4389 | Test Loss: 0.4372 | Test Acc: 0.8120
[Epoch 14/45] Train Loss: 0.4214 | Test Loss: 0.4251 | Test Acc: 0.8140
[Epoch 15/45] Train Loss: 0.4155 | Test Loss: 0.4063 | Test Acc: 0.8260
[Epoch 16/45] Train Loss: 0.4178 | Test Loss: 0.4177 | Test Acc: 0.8180
[Epoch 17/45] Train Loss: 0.3829 | Test Loss: 0.4136 | Test Acc: 0.8275
[Epoch 18/45] Train Loss: 0.3818 | Test Loss: 0.3799 | Test Acc: 0.8355
[Epoch 19/45] Train Loss: 0.3614 | Test Loss: 0.3672 | Test Acc: 0.8515
[Epoch 20/45] Train Loss: 0.3612 | Test Loss: 0.3615 | Test Acc: 0.8515
[Epoch 21/45] Train Loss: 0.3483 | Test Loss: 0.3844 | Test Acc: 0.8270
[Epoch 22/45] Train Loss: 0.3395 | Test Loss: 0.3482 | Test Acc: 0.8550
[Epoch 23/45] Train Loss: 0.3379 | Test Loss: 0.3364 | Test Acc: 0.8640
[Epoch 24/45] Train Loss: 0.3367 | Test Loss: 0.3568 | Test Acc: 0.8460
[Epoch 25/45] Train Loss: 0.3258 | Test Loss: 0.3510 | Test Acc: 0.8480
[Epoch 26/45] Train Loss: 0.3172 | Test Loss: 0.3758 | Test Acc: 0.8490
[Epoch 27/45] Train Loss: 0.3094 | Test Loss: 0.3107 | Test Acc: 0.8805
[Epoch 28/45] Train Loss: 0.3111 | Test Loss: 0.3481 | Test Acc: 0.8640
[Epoch 29/45] Train Loss: 0.3134 | Test Loss: 0.3008 | Test Acc: 0.8815
[Epoch 30/45] Train Loss: 0.2980 | Test Loss: 0.3452 | Test Acc: 0.8470
[Epoch 31/45] Train Loss: 0.3035 | Test Loss: 0.3044 | Test Acc: 0.8730
[Epoch 32/45] Train Loss: 0.2908 | Test Loss: 0.3070 | Test Acc: 0.8705
[Epoch 33/45] Train Loss: 0.2935 | Test Loss: 0.3015 | Test Acc: 0.8770
[Epoch 34/45] Train Loss: 0.2801 | Test Loss: 0.3097 | Test Acc: 0.8740
[Epoch 35/45] Train Loss: 0.2706 | Test Loss: 0.2735 | Test Acc: 0.8960
[Epoch 36/45] Train Loss: 0.2685 | Test Loss: 0.2754 | Test Acc: 0.8925
[Epoch 37/45] Train Loss: 0.2746 | Test Loss: 0.2727 | Test Acc: 0.8905
[Epoch 38/45] Train Loss: 0.2683 | Test Loss: 0.2634 | Test Acc: 0.9025
[Epoch 39/45] Train Loss: 0.2643 | Test Loss: 0.2643 | Test Acc: 0.8995
[Epoch 40/45] Train Loss: 0.2607 | Test Loss: 0.2740 | Test Acc: 0.8930
[Epoch 41/45] Train Loss: 0.2623 | Test Loss: 0.2625 | Test Acc: 0.9050
[Epoch 42/45] Train Loss: 0.2591 | Test Loss: 0.2719 | Test Acc: 0.8925
[Epoch 43/45] Train Loss: 0.2695 | Test Loss: 0.2837 | Test Acc: 0.8950
[Epoch 44/45] Train Loss: 0.2510 | Test Loss: 0.2832 | Test Acc: 0.8770
[Epoch 45/45] Train Loss: 0.2507 | Test Loss: 0.2584 | Test Acc: 0.8955
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='8', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3708 | Test Loss: 1.3426 | Test Acc: 0.3545
[Epoch 2/45] Train Loss: 1.3010 | Test Loss: 1.2633 | Test Acc: 0.3930
[Epoch 3/45] Train Loss: 1.2335 | Test Loss: 1.2028 | Test Acc: 0.4465
[Epoch 4/45] Train Loss: 1.1878 | Test Loss: 1.1793 | Test Acc: 0.4535
[Epoch 5/45] Train Loss: 1.1451 | Test Loss: 1.1168 | Test Acc: 0.5245
[Epoch 6/45] Train Loss: 1.1065 | Test Loss: 1.0940 | Test Acc: 0.5200
[Epoch 7/45] Train Loss: 1.0833 | Test Loss: 1.0568 | Test Acc: 0.5425
[Epoch 8/45] Train Loss: 1.0438 | Test Loss: 1.0254 | Test Acc: 0.5555
[Epoch 9/45] Train Loss: 1.0259 | Test Loss: 1.0031 | Test Acc: 0.5785
[Epoch 10/45] Train Loss: 0.9974 | Test Loss: 0.9846 | Test Acc: 0.5885
[Epoch 11/45] Train Loss: 0.9741 | Test Loss: 0.9888 | Test Acc: 0.5705
[Epoch 12/45] Train Loss: 0.9621 | Test Loss: 0.9689 | Test Acc: 0.5800
[Epoch 13/45] Train Loss: 0.9333 | Test Loss: 0.9310 | Test Acc: 0.6110
[Epoch 14/45] Train Loss: 0.9230 | Test Loss: 0.9374 | Test Acc: 0.6005
[Epoch 15/45] Train Loss: 0.9018 | Test Loss: 0.9103 | Test Acc: 0.6240
[Epoch 16/45] Train Loss: 0.8936 | Test Loss: 0.9078 | Test Acc: 0.6095
[Epoch 17/45] Train Loss: 0.8812 | Test Loss: 0.8761 | Test Acc: 0.6455
